file,error,num_incorrect_squares,num_incorrect_corners,occupancy_classification_mistakes,piece_classification_mistakes,actual_num_pieces,predicted_num_pieces,time_corner_detection,time_occupancy_classification,time_piece_classification,time_prepare_results
4388.png,None,0,0,0,0,19,19,0.1239844374358654,0.050402349792420864,0.16559084225445986,7.972493767738342e-05
1962.png,None,0,0,0,0,22,22,0.1384646501392126,0.05094619281589985,0.17016264982521534,8.528400212526321e-05
3992.png,None,0,0,0,0,24,24,0.13330206368118525,0.05033126752823591,0.18540283385664225,8.989404886960983e-05
4820.png,None,0,0,0,0,26,26,0.1319568995386362,0.05077137518674135,0.19954838976264,9.586755186319351e-05
0362.png,None,1,0,0,1,20,20,0.12020002864301205,0.05037663411349058,0.17080312501639128,8.203648030757904e-05
1348.png,None,0,0,0,0,32,32,0.12224079482257366,0.0502072824165225,0.24594913702458143,0.00010307040065526962
4726.png,None,0,0,0,0,32,32,0.13604904990643263,0.05097999703139067,0.24666245095431805,0.00010238122195005417
1788.png,None,0,0,0,0,17,17,0.12717692088335752,0.050223181024193764,0.13239844143390656,7.631909102201462e-05
3058.png,None,0,0,0,0,24,24,0.11634412873536348,0.051192501559853554,0.18786733597517014,9.437836706638336e-05
2468.png,None,0,0,0,0,12,12,0.12513781059533358,0.05053848307579756,0.09916711412370205,6.60289078950882e-05
2800.png,None,0,0,0,0,28,28,0.12485798634588718,0.050879817456007004,0.21335865184664726,9.77618619799614e-05
2353.png,None,0,0,0,0,14,14,0.12311717681586742,0.051054079085588455,0.11377292778342962,6.946083158254623e-05
1469.png,None,0,0,0,0,26,26,0.13871547393500805,0.05026634410023689,0.1986235398799181,9.302608668804169e-05
1658.png,None,0,0,0,0,15,15,0.12216727621853352,0.05082181096076965,0.12023203168064356,7.266178727149963e-05
1123.png,None,0,0,0,0,29,29,0.11739795561879873,0.050187394954264164,0.23429799545556307,9.973347187042236e-05
3230.png,None,0,0,0,0,9,9,0.12145723402500153,0.05012930650264025,0.07743138447403908,8.792243897914886e-05
3381.png,None,0,0,0,0,24,24,0.13843114022165537,0.05059600621461868,0.18712972197681665,9.102281183004379e-05
1676.png,None,0,0,0,0,29,29,0.12173382751643658,0.050052497535943985,0.21803134493529797,9.89837571978569e-05
4792.png,None,0,0,0,0,24,24,0.13783243671059608,0.05052059516310692,0.18694084882736206,8.952617645263672e-05
4032.png,None,0,0,0,0,20,20,0.14391469676047564,0.0506425816565752,0.1568296793848276,8.25095921754837e-05
2710.png,None,0,0,0,0,28,28,0.1302082547917962,0.05033124517649412,0.21430286020040512,9.773019701242447e-05
1303.png,None,0,0,0,0,24,24,0.13683951366692781,0.05102877411991358,0.18809525109827518,8.947215974330902e-05
3029.png,None,1,0,1,0,20,19,0.12384980451315641,0.050976742058992386,0.15118171088397503,8.021481335163116e-05
3968.png,None,0,0,0,0,18,18,0.12969675101339817,0.05077455099672079,0.1442759819328785,7.849372923374176e-05
1301.png,None,0,0,0,0,24,24,0.13461751025170088,0.05024620518088341,0.20418783370405436,8.864142000675201e-05
4730.png,None,0,0,0,0,19,19,0.1214717635884881,0.05008155759423971,0.16623552609235048,8.022598922252655e-05
2030.png,None,0,0,0,0,19,19,0.13152343593537807,0.05084003694355488,0.15180494636297226,7.981806993484497e-05
3617.png,None,0,0,0,0,28,28,0.13638855703175068,0.050145348533988,0.22798735555261374,9.544286876916885e-05
2471.png,None,0,0,0,0,27,27,0.1320462478324771,0.05025046970695257,0.20712754223495722,9.431783109903336e-05
4808.png,None,0,0,0,0,20,20,0.13185275346040726,0.05095031764358282,0.15807455871254206,8.223019540309906e-05
0929.png,None,0,0,0,0,22,22,0.13530677370727062,0.05005543399602175,0.16888165101408958,8.589588105678558e-05
4425.png,None,0,0,0,0,32,32,0.13270227890461683,0.05082251690328121,0.24711877945810556,0.00010642316192388535
3613.png,None,0,0,0,0,7,7,0.13604516722261906,0.050091592594981194,0.07469590194523335,5.82132488489151e-05
0800.png,None,0,0,0,0,30,30,0.12938603665679693,0.05092846043407917,0.23648197017610073,0.00010219123214483261
3653.png,None,0,0,0,0,29,29,0.13610722124576569,0.05134241282939911,0.22532909736037254,9.86466184258461e-05
3239.png,None,0,0,0,0,17,17,0.13448935188353062,0.05122411157935858,0.1350185228511691,7.608998566865921e-05
0526.png,None,0,0,0,0,6,6,0.12928006425499916,0.0501825250685215,0.055249336175620556,5.36823645234108e-05
2911.png,None,0,0,0,0,20,20,0.12576531525701284,0.05035937298089266,0.1572470674291253,8.243788033723831e-05
3468.png,None,0,0,0,0,26,26,0.14017285034060478,0.05028919409960508,0.21294748783111572,9.502843022346497e-05
0041.png,None,0,0,0,0,31,31,0.11040259059518576,0.050019171088933945,0.24491785559803247,0.00010235421359539032
1988.png,None,0,0,0,0,32,32,0.13673617597669363,0.050855500623583794,0.2486096527427435,0.0001058066263794899
4775.png,None,0,0,0,0,14,14,0.1369045590981841,0.05031012371182442,0.12703511770814657,6.97718933224678e-05
3974.png,None,0,0,0,0,28,28,0.1163582131266594,0.05088364239782095,0.21414286270737648,9.724311530590057e-05
1675.png,None,0,0,0,0,24,24,0.11902796104550362,0.0502213966101408,0.18637994211167097,8.828751742839813e-05
2717.png,None,0,0,0,0,29,29,0.13086669333279133,0.050880310125648975,0.22283095866441727,9.80449840426445e-05
3641.png,None,0,0,0,0,31,31,0.14060471951961517,0.05099005997180939,0.2558651063591242,0.00010117702186107635
0481.png,None,0,0,0,0,29,29,0.13924662116914988,0.050832467153668404,0.22335069440305233,9.837932884693146e-05
3729.png,None,0,0,0,0,30,30,0.13941249251365662,0.0517030730843544,0.23848239984363317,0.00010115746408700943
4116.png,None,0,0,0,0,28,28,0.13225214183330536,0.05090544652193785,0.22905518300831318,9.684450924396515e-05
0278.png,None,0,0,0,0,21,21,0.1266429889947176,0.05087935924530029,0.16415049601346254,8.457805961370468e-05
3271.png,None,0,0,0,0,32,32,0.13357959408313036,0.05047843046486378,0.2594248140230775,0.0001045912504196167
3960.png,None,0,0,0,0,12,12,0.11603400856256485,0.0501394784078002,0.0982756307348609,6.770435720682144e-05
3600.png,None,0,0,0,0,17,17,0.12602878268808126,0.05107061751186848,0.13312965724617243,7.592327892780304e-05
3542.png,None,0,0,0,0,24,24,0.13740698527544737,0.05010136961936951,0.19971575494855642,9.302794933319092e-05
1779.png,None,0,0,0,0,25,25,0.1294365180656314,0.05089498404413462,0.19492459204047918,9.108614176511765e-05
1613.png,None,0,0,0,0,32,32,0.14176032971590757,0.05070462357252836,0.24932134803384542,0.00010405667126178741
4539.png,None,0,0,0,0,25,25,0.1354031339287758,0.05043186992406845,0.19192537665367126,9.210687130689621e-05
1322.png,None,0,0,0,0,26,26,0.12719259969890118,0.05018329247832298,0.20622374303638935,9.23406332731247e-05
1333.png,None,0,0,0,0,32,32,0.13655978441238403,0.05114636477082968,0.24848271254450083,0.0001022443175315857
1647.png,None,0,0,0,0,32,32,0.13040973991155624,0.05028166249394417,0.26055456791073084,0.00010433793067932129
2574.png,None,0,0,0,0,18,18,0.13591610733419657,0.05025403015315533,0.15615879837423563,7.972493767738342e-05
2879.png,None,0,0,0,0,21,21,0.13136759586632252,0.05015307851135731,0.16411065496504307,8.333660662174225e-05
3802.png,None,0,0,0,0,20,20,0.11808187142014503,0.05073160957545042,0.16065623052418232,8.129235357046127e-05
4154.png,None,0,0,0,0,32,32,0.1398250749334693,0.05010411515831947,0.24855628330260515,0.00010518170893192291
0000.png,None,0,0,0,0,30,30,0.12803402915596962,0.051208339631557465,0.23576157446950674,0.00010037701576948166
3134.png,None,0,0,0,0,11,11,0.11878347676247358,0.05103225260972977,0.0875617666170001,6.48079439997673e-05
0970.png,None,0,0,0,0,30,30,0.12422839365899563,0.05028536170721054,0.2526735896244645,0.00010094977915287018
4813.png,None,0,0,0,0,16,16,0.14003052935004234,0.05162299517542124,0.12697995360940695,7.332488894462585e-05
2225.png,None,0,0,0,0,26,26,0.14118434395641088,0.05029560811817646,0.19977236445993185,9.444914758205414e-05
2338.png,None,0,0,0,0,21,21,0.1293885624036193,0.05042184051126242,0.18115560337901115,8.490215986967087e-05
1716.png,None,0,0,0,0,13,13,0.11404776386916637,0.05089643970131874,0.10718612745404243,6.810948252677917e-05
4062.png,None,0,0,0,0,32,32,0.12323577236384153,0.05022628232836723,0.2612560512498021,0.00010650791227817535
4277.png,None,0,0,0,0,32,32,0.13753994926810265,0.05033546779304743,0.2454806100577116,0.00010355748236179352
0361.png,None,0,0,0,0,31,31,0.14110785257071257,0.05085483565926552,0.24327689036726952,0.00011766701936721802
3235.png,None,0,0,0,0,18,18,0.13131133746355772,0.050256991758942604,0.14320890605449677,7.706135511398315e-05
4610.png,None,0,0,0,0,25,25,0.1244852440431714,0.05090779345482588,0.19622507132589817,9.193085134029388e-05
1223.png,None,0,0,0,0,27,27,0.1217505382373929,0.050147246569395065,0.20686473231762648,9.652413427829742e-05
2011.png,None,0,0,0,0,24,24,0.12253540847450495,0.05047306977212429,0.1986961392685771,9.050127118825912e-05
0878.png,None,0,0,0,0,32,32,0.1385213453322649,0.05014284420758486,0.24793793633580208,0.00010403711348772049
1231.png,None,0,0,0,0,19,19,0.12776894122362137,0.05099073518067598,0.15183690655976534,8.208118379116058e-05
3668.png,None,0,0,0,0,18,18,0.1380344983190298,0.050287517718970776,0.1435070401057601,7.858872413635254e-05
4091.png,None,0,0,0,0,32,32,0.13784064631909132,0.05075177364051342,0.24678078014403582,0.00010425597429275513
3309.png,None,0,0,0,0,18,18,0.13235987536609173,0.05022486951202154,0.15758353378623724,8.240900933742523e-05
4068.png,None,0,0,0,0,5,5,0.12762632966041565,0.050273140892386436,0.045286799781024456,5.366094410419464e-05
4305.png,None,0,0,0,0,29,29,0.1323014171794057,0.0509354779496789,0.21869633067399263,9.857863187789917e-05
1527.png,None,0,0,0,0,31,31,0.13842556811869144,0.05027838423848152,0.2496608830988407,0.00010060425847768784
3592.png,None,0,0,0,0,32,32,0.1331590348854661,0.05016221385449171,0.24604021105915308,0.00010340102016925812
2111.png,None,0,0,0,0,32,32,0.1300326455384493,0.0503077395260334,0.24488937854766846,0.0001047356054186821
2001.png,None,0,0,0,0,16,16,0.1320391558110714,0.050232104025781155,0.13628713227808475,7.352139800786972e-05
2296.png,None,0,0,0,0,18,18,0.11772997677326202,0.05033466778695583,0.14396084286272526,7.739942520856857e-05
0327.png,None,0,0,0,0,22,22,0.12499584164470434,0.05037130136042833,0.16816203761845827,8.587632328271866e-05
4334.png,None,0,0,0,0,15,15,0.1159558231011033,0.05009952187538147,0.11812768690288067,7.785018533468246e-05
0342.png,None,1,0,1,0,16,15,0.12963071186095476,0.05013055540621281,0.11815191246569157,7.339660078287125e-05
0501.png,None,0,0,0,0,14,14,0.11323234625160694,0.05012052413076162,0.12664831522852182,6.999913603067398e-05
0537.png,None,0,0,0,0,32,32,0.13870376627892256,0.051724729128181934,0.24947828147560358,0.00010446738451719284
3721.png,None,0,0,0,0,30,30,0.13569775968790054,0.050979712046682835,0.23495359532535076,9.908806532621384e-05
2683.png,None,0,0,0,0,28,28,0.11849887203425169,0.05164501164108515,0.21760482341051102,9.668339043855667e-05
2524.png,None,0,0,0,0,27,27,0.13515206892043352,0.05086762923747301,0.2076578587293625,9.576510637998581e-05
0133.png,None,0,0,0,0,14,14,0.13018679432570934,0.050866384990513325,0.11347817908972502,7.054675370454788e-05
1007.png,None,0,0,0,0,28,28,0.13846419472247362,0.05086451396346092,0.2151137739419937,9.685568511486053e-05
0212.png,None,1,0,1,0,29,30,0.1336158737540245,0.05085689201951027,0.23439972940832376,0.00010045431554317474
2767.png,None,1,0,0,1,16,16,0.12859736289829016,0.051438579335808754,0.1262763561680913,7.711444050073624e-05
1425.png,None,0,0,0,0,26,26,0.13838640414178371,0.05089816078543663,0.20229189470410347,9.334180504083633e-05
1859.png,None,0,0,0,0,15,15,0.13647176045924425,0.0508928494527936,0.11955331079661846,7.244385778903961e-05
0077.png,None,0,0,0,0,29,29,0.13360630068928003,0.05064030829817057,0.22357369028031826,9.917933493852615e-05
3213.png,None,0,0,0,0,30,30,0.13825078960508108,0.0516343479976058,0.24043179210275412,9.926129132509232e-05
0267.png,None,0,0,0,0,16,16,0.12364536430686712,0.05127418413758278,0.12701173964887857,7.406342774629593e-05
1138.png,None,0,0,0,0,23,23,0.13533230125904083,0.050841668620705605,0.17616378888487816,8.826609700918198e-05
4000.png,None,0,0,0,0,26,26,0.13473549857735634,0.05091852881014347,0.2006278708577156,9.250268340110779e-05
0865.png,None,0,0,0,0,16,16,0.1214419286698103,0.05079082865267992,0.12547399941831827,7.451698184013367e-05
2647.png,None,0,0,0,0,11,11,0.13698192406445742,0.051002442836761475,0.08967590145766735,6.393995136022568e-05
4341.png,None,0,0,0,0,32,32,0.13536547683179379,0.05102509632706642,0.24670582171529531,0.00010340940207242966
3244.png,None,0,0,0,0,23,23,0.1350919622927904,0.050928390584886074,0.17648805491626263,8.546188473701477e-05
2436.png,None,0,0,0,0,32,32,0.12584233097732067,0.05094478279352188,0.2471026238054037,0.00011151563376188278
2432.png,None,1,0,1,0,20,21,0.12810758594423532,0.05101664736866951,0.16393418423831463,8.387118577957153e-05
3161.png,None,0,0,0,0,18,18,0.12363050505518913,0.05087719392031431,0.14650702010840178,7.715169340372086e-05
4243.png,None,0,0,0,0,17,17,0.12535477057099342,0.05015648528933525,0.14648026507347822,7.552839815616608e-05
4077.png,None,0,0,0,0,29,29,0.13208194077014923,0.050780354999005795,0.22317125648260117,9.886082261800766e-05
2860.png,None,0,0,0,0,18,18,0.13177917432039976,0.050793109461665154,0.14490776509046555,7.918477058410645e-05
1722.png,None,0,0,0,0,28,28,0.1346301408484578,0.050119439139962196,0.22949958685785532,9.659957140684128e-05
0719.png,None,0,0,0,0,9,9,0.12032856047153473,0.05084506794810295,0.08592890202999115,6.190035492181778e-05
1821.png,None,0,0,0,0,16,16,0.12855659797787666,0.050237542018294334,0.1412961957976222,7.399357855319977e-05
1326.png,None,0,0,0,0,23,23,0.1383015038445592,0.05034245550632477,0.1755400225520134,8.823443204164505e-05
1740.png,None,0,0,0,0,28,28,0.1343975132331252,0.05024486780166626,0.2133947303518653,9.6932053565979e-05
4378.png,None,0,0,0,0,13,13,0.127551157027483,0.0502457357943058,0.12214915733784437,6.818212568759918e-05
1255.png,None,0,0,0,0,23,23,0.13512612227350473,0.050657473504543304,0.1783597357571125,8.838251233100891e-05
0564.png,None,0,0,0,0,8,8,0.1312002893537283,0.050192007794976234,0.08381781540811062,5.932711064815521e-05
4107.png,None,0,0,0,0,28,28,0.1377874044701457,0.05021113436669111,0.21279949881136417,9.591970592737198e-05
4255.png,None,0,0,0,0,28,28,0.14136553835123777,0.050682663917541504,0.21660875715315342,9.586382657289505e-05
1696.png,None,1,0,1,0,18,17,0.1259233085438609,0.0500373924151063,0.1469861101359129,7.492769509553909e-05
3279.png,None,0,0,0,0,24,24,0.13554457761347294,0.05074331536889076,0.18627892527729273,9.36044380068779e-05
3941.png,None,0,0,0,0,6,6,0.1253400705754757,0.050990055315196514,0.06004821136593819,5.3612515330314636e-05
3702.png,None,0,0,0,0,8,8,0.13073784951120615,0.05021303705871105,0.08143197279423475,5.889125168323517e-05
0887.png,None,0,0,0,0,24,24,0.13417560700327158,0.05006498098373413,0.1999057112261653,8.830521255731583e-05
0827.png,None,0,0,0,0,32,32,0.11928353644907475,0.05073593556880951,0.2472616182640195,0.00010172277688980103
2555.png,None,0,0,0,0,23,23,0.12507165875285864,0.05012441985309124,0.1896888818591833,8.68840143084526e-05
2922.png,None,0,0,0,0,20,20,0.13293307833373547,0.05025156866759062,0.15798811987042427,8.332822471857071e-05
2285.png,None,0,0,0,0,19,19,0.12320886645466089,0.05080826859921217,0.1525594899430871,7.925275713205338e-05
2552.png,None,0,0,0,0,18,18,0.12493573781102896,0.05001016892492771,0.1456390917301178,7.771793752908707e-05
0677.png,None,0,0,0,0,16,16,0.13455422408878803,0.0508945444598794,0.12468784768134356,7.37365335226059e-05
3538.png,None,0,0,0,0,20,20,0.12753416784107685,0.05154817830771208,0.1602454176172614,8.060131222009659e-05
1829.png,None,0,0,0,0,16,16,0.12542866170406342,0.05015881359577179,0.124876176007092,7.402617484331131e-05
0688.png,None,0,0,0,0,25,25,0.12086526211351156,0.0501434002071619,0.2077453751116991,9.344983845949173e-05
0471.png,None,0,0,0,0,28,28,0.13591705821454525,0.05078485049307346,0.22651586774736643,9.753648191690445e-05
1748.png,None,1,0,1,0,18,19,0.12449147086590528,0.0505312355235219,0.16439316887408495,7.828045636415482e-05
0953.png,None,0,0,0,0,20,20,0.14089144114404917,0.05098135396838188,0.15711682382971048,8.33878293633461e-05
4581.png,None,0,0,0,0,8,8,0.11779868602752686,0.05032527446746826,0.08230753894895315,5.942303687334061e-05
2479.png,None,0,0,0,0,13,13,0.14033510442823172,0.0507657416164875,0.107018674723804,6.921403110027313e-05
2428.png,None,0,0,0,0,14,14,0.1559374127537012,0.05022244341671467,0.12684092298150063,7.055513560771942e-05
4050.png,None,0,0,0,0,16,16,0.12603587470948696,0.05082497373223305,0.12560468167066574,7.182639092206955e-05
0506.png,None,0,0,0,0,28,28,0.13513820432126522,0.050288256257772446,0.22689672652631998,9.526032954454422e-05
0185.png,None,1,0,1,0,25,24,0.12281324528157711,0.05081323441118002,0.18656174279749393,8.895434439182281e-05
2772.png,None,0,0,0,0,22,22,0.13510744832456112,0.05082057509571314,0.17067617736756802,8.530076593160629e-05
4397.png,None,0,0,0,0,17,17,0.13122383691370487,0.05026247072964907,0.1472024880349636,7.72625207901001e-05
4499.png,None,0,0,0,0,16,16,0.1332875406369567,0.050648774951696396,0.12472363654524088,7.374025881290436e-05
1628.png,None,0,0,0,0,32,32,0.12948511075228453,0.051133545115590096,0.24785577692091465,0.00010334420949220657
2517.png,None,0,0,0,0,32,32,0.13727775122970343,0.050339922308921814,0.261480706743896,0.00010466575622558594
1623.png,None,0,0,0,0,15,15,0.12364115752279758,0.05011629406362772,0.13425391633063555,7.347017526626587e-05
0011.png,None,0,0,0,0,28,28,0.1384837720543146,0.05017123743891716,0.22544986940920353,9.565707296133041e-05
2583.png,None,0,0,0,0,28,28,0.12932951841503382,0.05089814309030771,0.21428549103438854,9.466614574193954e-05
1887.png,None,0,0,0,0,30,30,0.12588626146316528,0.0502959918230772,0.251867582090199,0.000101456418633461
1600.png,None,0,0,0,0,13,13,0.13974044658243656,0.051152641884982586,0.10824301466345787,8.170120418071747e-05
1300.png,None,0,0,0,0,32,32,0.11358475685119629,0.05077873822301626,0.24836466927081347,0.00010471511632204056
4804.png,None,0,0,0,0,5,5,0.12348397821187973,0.05088481213897467,0.04587315954267979,5.397852510213852e-05
0891.png,None,0,0,0,0,21,21,0.14104633312672377,0.050723365508019924,0.16398004814982414,8.361786603927612e-05
3776.png,None,0,0,0,0,30,30,0.12010485678911209,0.05123121663928032,0.2326868399977684,0.00010367389768362045
3820.png,None,0,0,0,0,24,24,0.1225192341953516,0.05080954823642969,0.18824580404907465,9.054504334926605e-05
3191.png,None,0,0,0,0,32,32,0.11761478241533041,0.050737383775413036,0.24809995107352734,0.00010458100587129593
3436.png,None,1,0,1,0,8,7,0.13878255896270275,0.05141512118279934,0.06345517840236425,5.6959688663482666e-05
2085.png,None,0,0,0,0,30,30,0.13642639014869928,0.05085776560008526,0.23923164699226618,0.00010108016431331635
4078.png,None,0,0,0,0,17,17,0.13292035833001137,0.05142827983945608,0.13453356828540564,7.705390453338623e-05
2887.png,None,0,0,0,0,10,10,0.1276888595893979,0.05092265736311674,0.08301771618425846,6.351061165332794e-05
3262.png,None,0,0,0,0,22,22,0.13799944333732128,0.050767144188284874,0.17107460740953684,8.659996092319489e-05
2954.png,None,0,0,0,0,10,10,0.12110729608684778,0.05082971882075071,0.08263802714645863,6.437581032514572e-05
0243.png,None,0,0,0,0,24,24,0.1275525065138936,0.05086651910096407,0.18867996614426374,9.014271199703217e-05
1870.png,None,0,0,0,0,22,22,0.12147729191929102,0.05034694820642471,0.16921232733875513,8.516758680343628e-05
0510.png,None,0,0,0,0,12,12,0.13089224696159363,0.050030697137117386,0.09825752023607492,6.729364395141602e-05
1100.png,None,0,0,0,0,28,28,0.14144090190529823,0.050481648184359074,0.22856164816766977,9.771343320608139e-05
1452.png,None,0,0,0,0,28,28,0.12016050517559052,0.05099501460790634,0.2162866536527872,9.734649211168289e-05
3780.png,None,0,0,0,0,30,30,0.13429165817797184,0.050978452898561954,0.23330745939165354,0.0001009870320558548
1154.png,None,0,0,0,0,24,24,0.12478443793952465,0.05083555728197098,0.18680743593722582,8.999556303024292e-05
4177.png,None,0,0,0,0,32,32,0.142431634478271,0.05091779679059982,0.24666196294128895,0.00010425131767988205
4081.png,None,0,0,0,0,32,32,0.14052646234631538,0.05072041321545839,0.24691906198859215,0.00010189507156610489
1338.png,None,1,0,1,0,30,29,0.13711958937346935,0.050858515314757824,0.22063114494085312,9.981170296669006e-05
1274.png,None,0,0,0,0,22,22,0.13944563455879688,0.051400478929281235,0.17255717050284147,8.658785372972488e-05
4299.png,None,0,0,0,0,32,32,0.1358009371906519,0.05093221366405487,0.25058047752827406,0.0001047477126121521
3405.png,None,0,0,0,0,9,9,0.12072459980845451,0.051036180928349495,0.07715270109474659,6.196927279233932e-05
4189.png,None,0,0,0,0,32,32,0.12702482007443905,0.05086315330117941,0.2475779689848423,0.00010580383241176605
4176.png,None,0,0,0,0,26,26,0.1351855117827654,0.050880891270935535,0.19991516135632992,9.554345160722733e-05
2561.png,None,0,0,0,0,20,20,0.13098279386758804,0.051074656657874584,0.15756152756512165,8.384045213460922e-05
0645.png,None,0,0,0,0,20,20,0.13487652782350779,0.05072960164397955,0.1597553137689829,8.247885853052139e-05
2578.png,None,0,0,0,0,28,28,0.1372768059372902,0.05097153037786484,0.21408584155142307,9.576138108968735e-05
0542.png,None,0,0,0,0,30,30,0.1278957137838006,0.05102034751325846,0.23687776364386082,0.0001011677086353302
2861.png,None,1,0,1,0,22,21,0.12525627296417952,0.05153509695082903,0.16566498577594757,8.449982851743698e-05
2434.png,None,0,0,0,0,28,28,0.13781740982085466,0.050886284559965134,0.21405323408544064,9.803008288145065e-05
2682.png,None,0,0,0,0,14,14,0.13859636429697275,0.05090174451470375,0.11299744248390198,7.020216435194016e-05
1289.png,None,0,0,0,0,13,13,0.13178971875458956,0.05101482477039099,0.1082038301974535,6.83758407831192e-05
1188.png,None,0,0,0,0,24,24,0.12523777596652508,0.05090048722922802,0.18858428113162518,9.280629456043243e-05
1170.png,None,0,0,0,0,16,16,0.13693750835955143,0.051016202196478844,0.12544912099838257,7.417891174554825e-05
1977.png,None,0,0,0,0,30,30,0.11682910099625587,0.05087667889893055,0.2320096753537655,0.00010080356150865555
1983.png,None,0,0,0,0,12,12,0.1304323673248291,0.05094398744404316,0.09868572559207678,6.57467171549797e-05
1819.png,None,0,0,0,0,20,20,0.13798629865050316,0.050933387130498886,0.15717875119298697,8.261576294898987e-05
1835.png,None,0,0,0,0,18,18,0.13873947318643332,0.051072063855826855,0.1447619777172804,7.757730782032013e-05
4470.png,None,0,0,0,0,12,12,0.12209449242800474,0.05085474532097578,0.09893208183348179,6.681215018033981e-05
1679.png,None,0,0,0,0,26,26,0.1317610638216138,0.050735958851873875,0.20084405411034822,9.466148912906647e-05
1584.png,None,0,0,0,0,15,15,0.13133990857750177,0.05096292309463024,0.1209735618904233,7.261428982019424e-05
4631.png,None,1,0,1,0,21,22,0.11760350968688726,0.050753907300531864,0.17124569416046143,8.494127541780472e-05
0926.png,None,33,4,30,3,20,16,0.13218341302126646,0.05095641128718853,0.12602639570832253,7.295981049537659e-05
1620.png,None,0,0,0,0,22,22,0.14375148434191942,0.05099160876125097,0.17041631415486336,8.519366383552551e-05
2350.png,None,0,0,0,0,26,26,0.12636340968310833,0.050898218527436256,0.20303535927087069,9.320024400949478e-05
1122.png,None,0,0,0,0,26,26,0.13102556206285954,0.05103976093232632,0.1992541505023837,9.224656969308853e-05
4264.png,None,0,0,0,0,20,20,0.1383968349546194,0.05133303161710501,0.1580569613724947,8.070189505815506e-05
0394.png,None,0,0,0,0,24,24,0.13539400603622198,0.05020980816334486,0.18876045104116201,9.242258965969086e-05
1808.png,None,0,0,0,0,28,28,0.13789990358054638,0.05022802110761404,0.22835222724825144,9.808316826820374e-05
3179.png,None,0,0,0,0,26,26,0.12150835990905762,0.050441039726138115,0.19915257394313812,9.249430149793625e-05
3344.png,None,0,0,0,0,32,32,0.13742205873131752,0.0502544054761529,0.24942512530833483,0.00010464619845151901
4408.png,None,0,0,0,0,11,11,0.13454976119101048,0.05046116467565298,0.10055996757000685,6.613973528146744e-05
3082.png,None,0,0,0,0,12,12,0.13412642758339643,0.05038133915513754,0.0982732679694891,6.721261888742447e-05
3307.png,None,0,0,0,0,26,26,0.13536651525646448,0.05076560378074646,0.20117344800382853,9.375344961881638e-05
3949.png,None,0,0,0,0,23,23,0.12578360829502344,0.05054856278002262,0.17641221825033426,8.685607463121414e-05
1858.png,None,0,0,0,0,27,27,0.13708173856139183,0.05024589225649834,0.20713363122195005,9.498000144958496e-05
0631.png,None,0,0,0,0,15,15,0.13460796140134335,0.05053603928536177,0.11838968098163605,7.144547998905182e-05
1480.png,None,0,0,0,0,15,15,0.13375375419855118,0.050818140618503094,0.11985506489872932,7.011089473962784e-05
2599.png,None,0,0,0,0,7,7,0.12283848505467176,0.050250870175659657,0.06193109694868326,5.714036524295807e-05
0148.png,None,0,0,0,0,19,19,0.12846067734062672,0.050870973616838455,0.1527267023921013,7.94045627117157e-05
0724.png,None,0,0,0,0,17,17,0.12657427601516247,0.0503244549036026,0.1470258580520749,7.638707756996155e-05
4290.png,None,0,0,0,0,10,10,0.12852745782583952,0.050888219848275185,0.08139332942664623,6.243865936994553e-05
0611.png,None,0,0,0,0,21,21,0.12382417917251587,0.05023339111357927,0.16224972438067198,8.343253284692764e-05
2311.png,None,0,0,0,0,25,25,0.1323015857487917,0.05094739515334368,0.1946367910131812,9.045936167240143e-05
4141.png,None,0,0,0,0,21,21,0.1295519731938839,0.05039251036942005,0.1628366382792592,8.37128609418869e-05
1190.png,None,0,0,0,0,20,20,0.12120335828512907,0.05071587860584259,0.15716360788792372,8.291937410831451e-05
2650.png,None,0,0,0,0,17,17,0.1342995623126626,0.051176656037569046,0.13303387816995382,7.657520473003387e-05
3705.png,None,0,0,0,0,20,20,0.12269563972949982,0.050527697429060936,0.1575959213078022,8.246209472417831e-05
3979.png,None,0,0,0,0,32,32,0.1303821438923478,0.05086599104106426,0.24918653909116983,0.00010396633297204971
2169.png,None,0,0,0,0,32,32,0.1266279248520732,0.05045617651194334,0.2489455696195364,0.0001020403578877449
1744.png,None,0,0,0,0,24,24,0.12479643151164055,0.050126656889915466,0.20054033771157265,8.870288729667664e-05
0830.png,None,0,0,0,0,24,24,0.12962587550282478,0.05018912348896265,0.18754134327173233,8.952710777521133e-05
2084.png,None,0,0,0,0,28,28,0.12641548551619053,0.051019394770264626,0.21825607772916555,9.726360440254211e-05
0780.png,None,0,0,0,0,32,32,0.12750955019146204,0.05120165180414915,0.24529752880334854,0.0001054573804140091
4525.png,None,0,0,0,0,32,32,0.14027008321136236,0.05066282022744417,0.24812666792422533,0.00010284222662448883
3106.png,None,0,0,0,0,30,30,0.13545764237642288,0.0508461045101285,0.23635075613856316,9.95853915810585e-05
0876.png,None,1,0,1,0,32,33,0.123951381072402,0.05176535528153181,0.2563320705667138,0.00010636448860168457
2135.png,None,0,0,0,0,30,30,0.1255966955795884,0.050716813653707504,0.23701715003699064,9.887479245662689e-05
2177.png,None,0,0,0,0,15,15,0.11307545565068722,0.05142913293093443,0.12045263405889273,7.473863661289215e-05
